Unnamed: 0,artist,album,track_name,track_id,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
997,Ed Sheeran,2step (The Remixes),2step (feat. Denise Chaila),0oCTG57WgZ8P9qE80GRmtG,13,0.728,0.69,7,-4.788,1,0.084,0.21,0.0,0.113,0.492,94.986,audio_features,0oCTG57WgZ8P9qE80GRmtG,spotify:track:0oCTG57WgZ8P9qE80GRmtG,https://api.spotify.com/v1/tracks/0oCTG57WgZ8P9qE80GRmtG,https://api.spotify.com/v1/audio-analysis/0oCTG57WgZ8P9qE80GRmtG,153227,4
998,Ed Sheeran,2step (The Remixes),2step (feat. Lil Baby),1qqSQhDwPXl8WY0Fxx9kIt,62,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,audio_features,1qqSQhDwPXl8WY0Fxx9kIt,spotify:track:1qqSQhDwPXl8WY0Fxx9kIt,https://api.spotify.com/v1/tracks/1qqSQhDwPXl8WY0Fxx9kIt,https://api.spotify.com/v1/audio-analysis/1qqSQhDwPXl8WY0Fxx9kIt,163450,4
999,Ed Sheeran,2step (The Remixes),2step (feat. Ultimo),4EDm3svAC8LREh5b6fHZzt,54,0.727,0.69,4,-5.063,0,0.0721,0.16,0.0,0.137,0.685,94.935,audio_features,4EDm3svAC8LREh5b6fHZzt,spotify:track:4EDm3svAC8LREh5b6fHZzt,https://api.spotify.com/v1/tracks/4EDm3svAC8LREh5b6fHZzt,https://api.spotify.com/v1/audio-analysis/4EDm3svAC8LREh5b6fHZzt,154160,4
1000,Ed Sheeran,2step (The Remixes),2step (feat. Potter Payper),0uW73walIcF9UfA2G5ZfpF,42,0.726,0.671,4,-5.402,0,0.161,0.14,0.0,0.139,0.552,95.053,audio_features,0uW73walIcF9UfA2G5ZfpF,spotify:track:0uW73walIcF9UfA2G5ZfpF,https://api.spotify.com/v1/tracks/0uW73walIcF9UfA2G5ZfpF,https://api.spotify.com/v1/audio-analysis/0uW73walIcF9UfA2G5ZfpF,153447,4
1001,Ed Sheeran,2step (The Remixes),2step (feat. Antytila),0EgNmGWjnYm3FMyaOW5xsM,47,0.506,0.695,4,-5.185,0,0.105,0.235,0.0,0.151,0.599,93.75,audio_features,0EgNmGWjnYm3FMyaOW5xsM,spotify:track:0EgNmGWjnYm3FMyaOW5xsM,https://api.spotify.com/v1/tracks/0EgNmGWjnYm3FMyaOW5xsM,https://api.spotify.com/v1/audio-analysis/0EgNmGWjnYm3FMyaOW5xsM,153213,4
1002,Ed Sheeran,2step (The Remixes),2step (feat. Leto),0Ooo1Wnehm31UPovrjLRWW,44,0.73,0.701,7,-5.318,1,0.0447,0.273,0.0,0.0657,0.522,94.97,audio_features,0Ooo1Wnehm31UPovrjLRWW,spotify:track:0Ooo1Wnehm31UPovrjLRWW,https://api.spotify.com/v1/tracks/0Ooo1Wnehm31UPovrjLRWW,https://api.spotify.com/v1/audio-analysis/0Ooo1Wnehm31UPovrjLRWW,154453,4
1003,Ed Sheeran,2step (The Remixes),2step (feat. Ellinoora),7nPp9jinMqAmiAnNfYzY7c,44,0.705,0.741,4,-4.33,0,0.0683,0.167,0.0,0.216,0.615,94.962,audio_features,7nPp9jinMqAmiAnNfYzY7c,spotify:track:7nPp9jinMqAmiAnNfYzY7c,https://api.spotify.com/v1/tracks/7nPp9jinMqAmiAnNfYzY7c,https://api.spotify.com/v1/audio-analysis/7nPp9jinMqAmiAnNfYzY7c,153373,4
1004,Ed Sheeran,2step (The Remixes),2step (feat. 1.Cuz),3Clcn0JjqakucsAAAMV646,49,0.674,0.663,7,-5.084,1,0.084,0.157,0.0,0.13,0.617,94.818,audio_features,3Clcn0JjqakucsAAAMV646,spotify:track:3Clcn0JjqakucsAAAMV646,https://api.spotify.com/v1/tracks/3Clcn0JjqakucsAAAMV646,https://api.spotify.com/v1/audio-analysis/3Clcn0JjqakucsAAAMV646,153227,4
1005,Ed Sheeran,2step (The Remixes),2step (feat. Budjerah),3dvDgPBAxqetLJvDmRDtwC,49,0.727,0.621,4,-4.784,0,0.0555,0.212,0.0,0.114,0.565,94.958,audio_features,3dvDgPBAxqetLJvDmRDtwC,spotify:track:3dvDgPBAxqetLJvDmRDtwC,https://api.spotify.com/v1/tracks/3dvDgPBAxqetLJvDmRDtwC,https://api.spotify.com/v1/audio-analysis/3dvDgPBAxqetLJvDmRDtwC,153427,4
1006,Ed Sheeran,2step (The Remixes),2step (Star.One Remix),5DKhoaXr9zqKis4SY5BiSm,38,0.669,0.916,7,-4.961,1,0.038,0.254,0.00117,0.356,0.54,129.956,audio_features,5DKhoaXr9zqKis4SY5BiSm,spotify:track:5DKhoaXr9zqKis4SY5BiSm,https://api.spotify.com/v1/tracks/5DKhoaXr9zqKis4SY5BiSm,https://api.spotify.com/v1/audio-analysis/5DKhoaXr9zqKis4SY5BiSm,205187,4
1007,Ed Sheeran,2step (The Remixes),2step (feat. Chefin),2t0iRmBWsSwPIv7OY8ypiZ,48,0.731,0.642,4,-5.106,0,0.0695,0.209,0.0,0.242,0.504,94.961,audio_features,2t0iRmBWsSwPIv7OY8ypiZ,spotify:track:2t0iRmBWsSwPIv7OY8ypiZ,https://api.spotify.com/v1/tracks/2t0iRmBWsSwPIv7OY8ypiZ,https://api.spotify.com/v1/audio-analysis/2t0iRmBWsSwPIv7OY8ypiZ,164560,4
1008,Ed Sheeran,2step (The Remixes),2step (feat. reezy),6Md7OetCK5pP3HzcX0ermc,38,0.734,0.68,4,-5.096,0,0.058,0.179,0.0,0.169,0.499,95.06,audio_features,6Md7OetCK5pP3HzcX0ermc,spotify:track:6Md7OetCK5pP3HzcX0ermc,https://api.spotify.com/v1/tracks/6Md7OetCK5pP3HzcX0ermc,https://api.spotify.com/v1/audio-analysis/6Md7OetCK5pP3HzcX0ermc,153334,4
1009,Ed Sheeran,2step (The Remixes),2step (feat. Quevedo),0YbUKWAVjJvfOvRpnvNEOz,48,0.72,0.709,4,-5.308,0,0.0827,0.171,0.0,0.141,0.537,94.99,audio_features,0YbUKWAVjJvfOvRpnvNEOz,spotify:track:0YbUKWAVjJvfOvRpnvNEOz,https://api.spotify.com/v1/tracks/0YbUKWAVjJvfOvRpnvNEOz,https://api.spotify.com/v1/audio-analysis/0YbUKWAVjJvfOvRpnvNEOz,153254,4
1010,Ed Sheeran,2step (The Remixes),2step (feat. Denise Chaila),5nlCMeGjtjeHkUqI43dV93,36,0.728,0.69,7,-4.788,1,0.084,0.21,0.0,0.113,0.492,94.986,audio_features,5nlCMeGjtjeHkUqI43dV93,spotify:track:5nlCMeGjtjeHkUqI43dV93,https://api.spotify.com/v1/tracks/5nlCMeGjtjeHkUqI43dV93,https://api.spotify.com/v1/audio-analysis/5nlCMeGjtjeHkUqI43dV93,153227,4
1011,Ed Sheeran,2step (The Remixes),2step (feat. Armaan Malik),3Gxo1itE2q8dTrhX7atqCE,48,0.747,0.667,4,-5.181,0,0.0566,0.18,0.0,0.146,0.508,95.0,audio_features,3Gxo1itE2q8dTrhX7atqCE,spotify:track:3Gxo1itE2q8dTrhX7atqCE,https://api.spotify.com/v1/tracks/3Gxo1itE2q8dTrhX7atqCE,https://api.spotify.com/v1/audio-analysis/3Gxo1itE2q8dTrhX7atqCE,153124,4
1012,Ed Sheeran,=,Tides,2JiHR4gCDjXwYVRDmwdk95,65,0.631,0.825,11,-3.971,1,0.0433,0.0167,0.0,0.122,0.427,129.942,audio_features,2JiHR4gCDjXwYVRDmwdk95,spotify:track:2JiHR4gCDjXwYVRDmwdk95,https://api.spotify.com/v1/tracks/2JiHR4gCDjXwYVRDmwdk95,https://api.spotify.com/v1/audio-analysis/2JiHR4gCDjXwYVRDmwdk95,195760,3
1013,Ed Sheeran,=,Shivers,50nfwKoDiSYg8zOCREWAm5,88,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,audio_features,50nfwKoDiSYg8zOCREWAm5,spotify:track:50nfwKoDiSYg8zOCREWAm5,https://api.spotify.com/v1/tracks/50nfwKoDiSYg8zOCREWAm5,https://api.spotify.com/v1/audio-analysis/50nfwKoDiSYg8zOCREWAm5,207853,4
1014,Ed Sheeran,=,First Times,5QYnNhTKsN3kE7OaqILA1U,71,0.587,0.267,8,-9.206,1,0.0349,0.84,0.0,0.121,0.352,98.845,audio_features,5QYnNhTKsN3kE7OaqILA1U,spotify:track:5QYnNhTKsN3kE7OaqILA1U,https://api.spotify.com/v1/tracks/5QYnNhTKsN3kE7OaqILA1U,https://api.spotify.com/v1/audio-analysis/5QYnNhTKsN3kE7OaqILA1U,185853,4
1015,Ed Sheeran,=,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,87,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,audio_features,3rmo8F54jFF8OgYsqTxm5d,spotify:track:3rmo8F54jFF8OgYsqTxm5d,https://api.spotify.com/v1/tracks/3rmo8F54jFF8OgYsqTxm5d,https://api.spotify.com/v1/audio-analysis/3rmo8F54jFF8OgYsqTxm5d,230747,4
1016,Ed Sheeran,=,Overpass Graffiti,4btFHqumCO31GksfuBLLv3,76,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,audio_features,4btFHqumCO31GksfuBLLv3,spotify:track:4btFHqumCO31GksfuBLLv3,https://api.spotify.com/v1/tracks/4btFHqumCO31GksfuBLLv3,https://api.spotify.com/v1/audio-analysis/4btFHqumCO31GksfuBLLv3,236907,4
1017,Ed Sheeran,=,The Joker And The Queen,3NuLxTXowTRcguTh9RsPmM,61,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,audio_features,3NuLxTXowTRcguTh9RsPmM,spotify:track:3NuLxTXowTRcguTh9RsPmM,https://api.spotify.com/v1/tracks/3NuLxTXowTRcguTh9RsPmM,https://api.spotify.com/v1/audio-analysis/3NuLxTXowTRcguTh9RsPmM,185587,4
1018,Ed Sheeran,=,Leave Your Life,0YbI9lWxUBsCJLb6EBydkr,63,0.578,0.558,2,-5.438,1,0.0872,0.236,0.0,0.143,0.54,75.087,audio_features,0YbI9lWxUBsCJLb6EBydkr,spotify:track:0YbI9lWxUBsCJLb6EBydkr,https://api.spotify.com/v1/tracks/0YbI9lWxUBsCJLb6EBydkr,https://api.spotify.com/v1/audio-analysis/0YbI9lWxUBsCJLb6EBydkr,223867,4
1019,Ed Sheeran,=,Collide,5sv0WnUs74Orn6GoPmC5im,65,0.672,0.73,5,-4.77,1,0.0372,0.113,0.0,0.0612,0.559,123.969,audio_features,5sv0WnUs74Orn6GoPmC5im,spotify:track:5sv0WnUs74Orn6GoPmC5im,https://api.spotify.com/v1/tracks/5sv0WnUs74Orn6GoPmC5im,https://api.spotify.com/v1/audio-analysis/5sv0WnUs74Orn6GoPmC5im,210213,4
1020,Ed Sheeran,=,2step,2SUxn2O9NHL6GHGQFgwCY0,74,0.763,0.661,4,-5.592,0,0.056,0.169,0.0,0.117,0.632,95.002,audio_features,2SUxn2O9NHL6GHGQFgwCY0,spotify:track:2SUxn2O9NHL6GHGQFgwCY0,https://api.spotify.com/v1/tracks/2SUxn2O9NHL6GHGQFgwCY0,https://api.spotify.com/v1/audio-analysis/2SUxn2O9NHL6GHGQFgwCY0,153627,4
1021,Ed Sheeran,=,Stop The Rain,0VuDtcT7H4CAljLZEH021x,62,0.686,0.765,8,-4.778,1,0.118,0.0122,0.0,0.127,0.743,99.998,audio_features,0VuDtcT7H4CAljLZEH021x,spotify:track:0VuDtcT7H4CAljLZEH021x,https://api.spotify.com/v1/tracks/0VuDtcT7H4CAljLZEH021x,https://api.spotify.com/v1/audio-analysis/0VuDtcT7H4CAljLZEH021x,203493,4
1022,Ed Sheeran,=,Love In Slow Motion,1i4F583d9v9RabcfOlKKVL,65,0.485,0.54,1,-5.4,1,0.0253,0.668,0.0,0.0849,0.426,62.631,audio_features,1i4F583d9v9RabcfOlKKVL,spotify:track:1i4F583d9v9RabcfOlKKVL,https://api.spotify.com/v1/tracks/1i4F583d9v9RabcfOlKKVL,https://api.spotify.com/v1/audio-analysis/1i4F583d9v9RabcfOlKKVL,190933,4
1023,Ed Sheeran,=,Visiting Hours,0rt63HYAAIzUZo5O2D0uA6,66,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,audio_features,0rt63HYAAIzUZo5O2D0uA6,spotify:track:0rt63HYAAIzUZo5O2D0uA6,https://api.spotify.com/v1/tracks/0rt63HYAAIzUZo5O2D0uA6,https://api.spotify.com/v1/audio-analysis/0rt63HYAAIzUZo5O2D0uA6,215507,4
1024,Ed Sheeran,=,Sandman,2Ldb2ytuC9AxhpAkVEJBI6,60,0.822,0.3,0,-8.034,1,0.0673,0.882,9.15e-05,0.0665,0.734,125.951,audio_features,2Ldb2ytuC9AxhpAkVEJBI6,spotify:track:2Ldb2ytuC9AxhpAkVEJBI6,https://api.spotify.com/v1/tracks/2Ldb2ytuC9AxhpAkVEJBI6,https://api.spotify.com/v1/audio-analysis/2Ldb2ytuC9AxhpAkVEJBI6,259333,4
1025,Ed Sheeran,=,Be Right Now,3BiiSLo0wyHAY7lpCEO6ge,59,0.501,0.684,11,-6.706,1,0.0566,0.00494,0.000478,0.0524,0.442,131.952,audio_features,3BiiSLo0wyHAY7lpCEO6ge,spotify:track:3BiiSLo0wyHAY7lpCEO6ge,https://api.spotify.com/v1/tracks/3BiiSLo0wyHAY7lpCEO6ge,https://api.spotify.com/v1/audio-analysis/3BiiSLo0wyHAY7lpCEO6ge,211080,4
1026,Ed Sheeran,= (Tour Edition),Tides,74EFl96wjXpiJNbHpPvSYI,38,0.631,0.825,11,-3.971,1,0.0433,0.0167,0.0,0.122,0.427,129.942,audio_features,74EFl96wjXpiJNbHpPvSYI,spotify:track:74EFl96wjXpiJNbHpPvSYI,https://api.spotify.com/v1/tracks/74EFl96wjXpiJNbHpPvSYI,https://api.spotify.com/v1/audio-analysis/74EFl96wjXpiJNbHpPvSYI,195760,3
1027,Ed Sheeran,= (Tour Edition),Shivers,3xWGA8pa0IKFI7IMPri4P0,66,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,audio_features,3xWGA8pa0IKFI7IMPri4P0,spotify:track:3xWGA8pa0IKFI7IMPri4P0,https://api.spotify.com/v1/tracks/3xWGA8pa0IKFI7IMPri4P0,https://api.spotify.com/v1/audio-analysis/3xWGA8pa0IKFI7IMPri4P0,207853,4
1028,Ed Sheeran,= (Tour Edition),First Times,5BPmQxVmMYdGB7RvxEvj4F,41,0.587,0.267,8,-9.206,1,0.0349,0.84,0.0,0.121,0.352,98.845,audio_features,5BPmQxVmMYdGB7RvxEvj4F,spotify:track:5BPmQxVmMYdGB7RvxEvj4F,https://api.spotify.com/v1/tracks/5BPmQxVmMYdGB7RvxEvj4F,https://api.spotify.com/v1/audio-analysis/5BPmQxVmMYdGB7RvxEvj4F,185853,4
1029,Ed Sheeran,= (Tour Edition),Bad Habits,6ex1Pz3pntgy4NPtxHXN2V,66,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,audio_features,6ex1Pz3pntgy4NPtxHXN2V,spotify:track:6ex1Pz3pntgy4NPtxHXN2V,https://api.spotify.com/v1/tracks/6ex1Pz3pntgy4NPtxHXN2V,https://api.spotify.com/v1/audio-analysis/6ex1Pz3pntgy4NPtxHXN2V,230747,4
1030,Ed Sheeran,= (Tour Edition),Overpass Graffiti,3VV57gAVekU2QdxMyo2Vmz,52,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,audio_features,3VV57gAVekU2QdxMyo2Vmz,spotify:track:3VV57gAVekU2QdxMyo2Vmz,https://api.spotify.com/v1/tracks/3VV57gAVekU2QdxMyo2Vmz,https://api.spotify.com/v1/audio-analysis/3VV57gAVekU2QdxMyo2Vmz,236907,4
1031,Ed Sheeran,= (Tour Edition),The Joker And The Queen,3d832DoKnNWBmWsw7UA81A,31,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,audio_features,3d832DoKnNWBmWsw7UA81A,spotify:track:3d832DoKnNWBmWsw7UA81A,https://api.spotify.com/v1/tracks/3d832DoKnNWBmWsw7UA81A,https://api.spotify.com/v1/audio-analysis/3d832DoKnNWBmWsw7UA81A,185587,4
1032,Ed Sheeran,= (Tour Edition),Leave Your Life,6BfDmAJrN4EXqimSdKH4dz,32,0.578,0.558,2,-5.438,1,0.0872,0.236,0.0,0.143,0.54,75.087,audio_features,6BfDmAJrN4EXqimSdKH4dz,spotify:track:6BfDmAJrN4EXqimSdKH4dz,https://api.spotify.com/v1/tracks/6BfDmAJrN4EXqimSdKH4dz,https://api.spotify.com/v1/audio-analysis/6BfDmAJrN4EXqimSdKH4dz,223867,4
1033,Ed Sheeran,= (Tour Edition),Collide,3KW0gOfzhckFmxi4c8tPhA,37,0.672,0.73,5,-4.77,1,0.0372,0.113,0.0,0.0612,0.559,123.969,audio_features,3KW0gOfzhckFmxi4c8tPhA,spotify:track:3KW0gOfzhckFmxi4c8tPhA,https://api.spotify.com/v1/tracks/3KW0gOfzhckFmxi4c8tPhA,https://api.spotify.com/v1/audio-analysis/3KW0gOfzhckFmxi4c8tPhA,210213,4
1034,Ed Sheeran,= (Tour Edition),2step,3Oj1LNWn6826ugw1fHzUYv,45,0.763,0.661,4,-5.592,0,0.056,0.169,0.0,0.117,0.632,95.002,audio_features,3Oj1LNWn6826ugw1fHzUYv,spotify:track:3Oj1LNWn6826ugw1fHzUYv,https://api.spotify.com/v1/tracks/3Oj1LNWn6826ugw1fHzUYv,https://api.spotify.com/v1/audio-analysis/3Oj1LNWn6826ugw1fHzUYv,153627,4
1035,Ed Sheeran,= (Tour Edition),Stop The Rain,1vshX6piHt4zHZ9aCVLw95,33,0.686,0.765,8,-4.778,1,0.118,0.0122,0.0,0.127,0.743,99.998,audio_features,1vshX6piHt4zHZ9aCVLw95,spotify:track:1vshX6piHt4zHZ9aCVLw95,https://api.spotify.com/v1/tracks/1vshX6piHt4zHZ9aCVLw95,https://api.spotify.com/v1/audio-analysis/1vshX6piHt4zHZ9aCVLw95,203493,4
1036,Ed Sheeran,= (Tour Edition),Love In Slow Motion,4RtBkmafj3pJskIlfTp3jj,37,0.485,0.54,1,-5.4,1,0.0253,0.668,0.0,0.0849,0.426,62.631,audio_features,4RtBkmafj3pJskIlfTp3jj,spotify:track:4RtBkmafj3pJskIlfTp3jj,https://api.spotify.com/v1/tracks/4RtBkmafj3pJskIlfTp3jj,https://api.spotify.com/v1/audio-analysis/4RtBkmafj3pJskIlfTp3jj,190933,4
1037,Ed Sheeran,= (Tour Edition),Visiting Hours,2TBe2DqsUIIUKbkGmhKV3A,47,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,audio_features,2TBe2DqsUIIUKbkGmhKV3A,spotify:track:2TBe2DqsUIIUKbkGmhKV3A,https://api.spotify.com/v1/tracks/2TBe2DqsUIIUKbkGmhKV3A,https://api.spotify.com/v1/audio-analysis/2TBe2DqsUIIUKbkGmhKV3A,215507,4
1038,Ed Sheeran,= (Tour Edition),Sandman,6lWUUEWlHCjQO9MP9Fdbyv,27,0.822,0.3,0,-8.034,1,0.0673,0.882,9.15e-05,0.0665,0.734,125.951,audio_features,6lWUUEWlHCjQO9MP9Fdbyv,spotify:track:6lWUUEWlHCjQO9MP9Fdbyv,https://api.spotify.com/v1/tracks/6lWUUEWlHCjQO9MP9Fdbyv,https://api.spotify.com/v1/audio-analysis/6lWUUEWlHCjQO9MP9Fdbyv,259333,4
1039,Ed Sheeran,= (Tour Edition),Be Right Now,3jnOWgXP53ygCkOAflKq2r,28,0.501,0.684,11,-6.706,1,0.0566,0.00494,0.000478,0.0524,0.442,131.952,audio_features,3jnOWgXP53ygCkOAflKq2r,spotify:track:3jnOWgXP53ygCkOAflKq2r,https://api.spotify.com/v1/tracks/3jnOWgXP53ygCkOAflKq2r,https://api.spotify.com/v1/audio-analysis/3jnOWgXP53ygCkOAflKq2r,211080,4
1040,Ed Sheeran,= (Tour Edition),Afterglow,6HUP0w324n2GFbNbl20RMZ,47,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,audio_features,6HUP0w324n2GFbNbl20RMZ,spotify:track:6HUP0w324n2GFbNbl20RMZ,https://api.spotify.com/v1/tracks/6HUP0w324n2GFbNbl20RMZ,https://api.spotify.com/v1/audio-analysis/6HUP0w324n2GFbNbl20RMZ,185487,4
1041,Ed Sheeran,= (Tour Edition),One Life,3iER0VhjuIcob4W6kxVFEs,47,0.573,0.593,6,-7.225,1,0.0299,0.114,2.65e-06,0.122,0.425,159.978,audio_features,3iER0VhjuIcob4W6kxVFEs,spotify:track:3iER0VhjuIcob4W6kxVFEs,https://api.spotify.com/v1/tracks/3iER0VhjuIcob4W6kxVFEs,https://api.spotify.com/v1/audio-analysis/3iER0VhjuIcob4W6kxVFEs,231547,4
1042,Ed Sheeran,= (Tour Edition),Penguins,5aSlWSqLERssu2Cic8HKBp,29,0.709,0.324,2,-10.975,1,0.0444,0.79,0.0,0.1,0.47,99.906,audio_features,5aSlWSqLERssu2Cic8HKBp,spotify:track:5aSlWSqLERssu2Cic8HKBp,https://api.spotify.com/v1/tracks/5aSlWSqLERssu2Cic8HKBp,https://api.spotify.com/v1/audio-analysis/5aSlWSqLERssu2Cic8HKBp,248867,4
1043,Ed Sheeran,= (Tour Edition),I Will Remember You,26vrgLpb9jKMNj4AUjwUF5,33,0.743,0.807,3,-5.917,1,0.0538,0.404,5.49e-06,0.0723,0.721,145.01,audio_features,26vrgLpb9jKMNj4AUjwUF5,spotify:track:26vrgLpb9jKMNj4AUjwUF5,https://api.spotify.com/v1/tracks/26vrgLpb9jKMNj4AUjwUF5,https://api.spotify.com/v1/audio-analysis/26vrgLpb9jKMNj4AUjwUF5,214493,4
1044,Ed Sheeran,= (Tour Edition),Welcome To The World,4xNWH7V1zuiRPmslQ3vNaU,28,0.334,0.307,0,-8.522,1,0.033,0.818,5.55e-05,0.362,0.426,169.53,audio_features,4xNWH7V1zuiRPmslQ3vNaU,spotify:track:4xNWH7V1zuiRPmslQ3vNaU,https://api.spotify.com/v1/tracks/4xNWH7V1zuiRPmslQ3vNaU,https://api.spotify.com/v1/audio-analysis/4xNWH7V1zuiRPmslQ3vNaU,176813,4
1045,Ed Sheeran,= (Tour Edition),The Joker And The Queen (feat. Taylor Swift),0v35bLSJRyWjnbGmBqbJtk,43,0.528,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83,audio_features,0v35bLSJRyWjnbGmBqbJtk,spotify:track:0v35bLSJRyWjnbGmBqbJtk,https://api.spotify.com/v1/tracks/0v35bLSJRyWjnbGmBqbJtk,https://api.spotify.com/v1/audio-analysis/0v35bLSJRyWjnbGmBqbJtk,185422,4
1046,Ed Sheeran,= (Tour Edition),2step (feat. Lil Baby),3Wmh9courrrACfOn5LJeYd,22,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,audio_features,3Wmh9courrrACfOn5LJeYd,spotify:track:3Wmh9courrrACfOn5LJeYd,https://api.spotify.com/v1/tracks/3Wmh9courrrACfOn5LJeYd,https://api.spotify.com/v1/audio-analysis/3Wmh9courrrACfOn5LJeYd,163450,4
1047,Ed Sheeran,= (Tour Edition),Bad Habits (feat. Bring Me The Horizon),2tsM4FRW70JW2xtGc3oZqZ,42,0.59,0.849,11,-4.691,0,0.0792,0.0305,0.0,0.11,0.178,131.018,audio_features,2tsM4FRW70JW2xtGc3oZqZ,spotify:track:2tsM4FRW70JW2xtGc3oZqZ,https://api.spotify.com/v1/tracks/2tsM4FRW70JW2xtGc3oZqZ,https://api.spotify.com/v1/audio-analysis/2tsM4FRW70JW2xtGc3oZqZ,250763,4
1048,Ed Sheeran,= (Tour Edition),Peru,3EvljTLLxkoXwQCy0inyfR,24,0.956,0.417,7,-7.892,0,0.0926,0.572,0.00071,0.0782,0.714,108.015,audio_features,3EvljTLLxkoXwQCy0inyfR,spotify:track:3EvljTLLxkoXwQCy0inyfR,https://api.spotify.com/v1/tracks/3EvljTLLxkoXwQCy0inyfR,https://api.spotify.com/v1/audio-analysis/3EvljTLLxkoXwQCy0inyfR,187111,4
1049,Ed Sheeran,= (Tour Edition),2step (feat. Potter Payper),4vS3zoQ8lcBWXZhOiWMK54,40,0.726,0.671,4,-5.402,0,0.161,0.14,0.0,0.139,0.552,95.053,audio_features,4vS3zoQ8lcBWXZhOiWMK54,spotify:track:4vS3zoQ8lcBWXZhOiWMK54,https://api.spotify.com/v1/tracks/4vS3zoQ8lcBWXZhOiWMK54,https://api.spotify.com/v1/audio-analysis/4vS3zoQ8lcBWXZhOiWMK54,153447,4
1050,Ed Sheeran,= (Tour Edition),Celestial,7xTDT7gyIrv0xWpwwXExxU,58,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,audio_features,7xTDT7gyIrv0xWpwwXExxU,spotify:track:7xTDT7gyIrv0xWpwwXExxU,https://api.spotify.com/v1/tracks/7xTDT7gyIrv0xWpwwXExxU,https://api.spotify.com/v1/audio-analysis/7xTDT7gyIrv0xWpwwXExxU,209027,4
1051,Ed Sheeran,No.6 Collaborations Project,Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,76,0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979,audio_features,70eFcWOvlMObDhURTqT4Fv,spotify:track:70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,197867,4
1052,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,77,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,audio_features,4vUmTMuQqjdnvlZmAH61Qk,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/audio-analysis/4vUmTMuQqjdnvlZmAH61Qk,204467,4
1053,Ed Sheeran,No.6 Collaborations Project,Cross Me (feat. Chance the Rapper & PnB Rock),4wuCQX7JvAZLlrcmH4AeZF,62,0.746,0.787,4,-6.373,1,0.12,0.212,0.0,0.0669,0.607,95.005,audio_features,4wuCQX7JvAZLlrcmH4AeZF,spotify:track:4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/tracks/4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/audio-analysis/4wuCQX7JvAZLlrcmH4AeZF,206187,4
1054,Ed Sheeran,No.6 Collaborations Project,Take Me Back to London (feat. Stormzy),1AI7UPw3fgwAFkvAlZWhE0,67,0.885,0.762,8,-5.513,0,0.216,0.219,0.0,0.162,0.605,138.058,audio_features,1AI7UPw3fgwAFkvAlZWhE0,spotify:track:1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/tracks/1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/audio-analysis/1AI7UPw3fgwAFkvAlZWhE0,189733,4
